camera 10 5 5 0 0 0 0 1 0 
screen 90 2 5 20
model  0 2 0 3.5 3.5 2.5
path  184
0.34 0.7000000000000001 0.8300000000000001
0.19 0.7000000000000001 0.73
0.19 0.7000000000000001 0.53
0.44999999999999996 0.71 0.36
0.67 0.7000000000000001 0.19
0.8999999999999999 0.8300000000000001 0.09
0.75 0.81 -0.03
0.41000000000000003 0.6900000000000001 0.01
0.33 0.7000000000000001 -0.35000000000000003
0.44999999999999996 0.9199999999999999 -0.4
0.42999999999999994 1.09 -0.54
0.4 1.23 -0.55
0.10999999999999999 1.11 -0.61
0.25 0.94 -0.52
0.42999999999999994 1.09 -0.54
0.10999999999999999 1.11 -0.61
0.07 0.99 -0.59
-0.08 1.07 -0.64
-0.32 1.12 -0.6900000000000001
-0.2 0.94 -0.6
-0.25 0.8699999999999999 -0.54
-0.26 0.72 -0.52
-0.68 0.7000000000000001 -0.62
-0.78 0.67 -0.6
-0.6900000000000001 0.8500000000000001 -0.6
-0.44999999999999996 0.9299999999999999 -0.55
-0.53 1.09 -0.54
-0.56 1.29 -0.6
-0.32 1.12 -0.6900000000000001
-0.28 1.26 -0.73
-0.08 1.52 -0.74
-0.1 1.6900000000000002 -0.75
-0.32 1.81 -0.75
-0.04 1.7999999999999998 -0.71
-0.1 1.6900000000000002 -0.75
-0.38 1.6 -0.79
-0.08 1.52 -0.74
0.21999999999999997 1.3900000000000001 -0.63
0.15 1.59 -0.67
-0.1 1.6900000000000002 -0.75
path  4
-1.3 3.43 -0.9299999999999999
-1.43 3.63 -1.09
-1.32 3.53 -1.21
-1.28 3.5999999999999996 -1.18
path  22
-1.3 3.43 -0.9299999999999999
-1.31 3.2600000000000002 -0.4
-1.41 3.13 -0.0
-1.26 3.09 0.04
-1.19 3.11 0.03
-0.8200000000000001 3.4399999999999995 -0.15
-0.47 3.58 -0.4
-0.56 3.61 -0.28
-0.8200000000000001 3.4399999999999995 -0.15
-0.55 3.63 -0.18
-0.56 3.61 -0.28
-0.33 3.75 -0.44999999999999996
-0.32 3.66 -0.39
-0.22999999999999998 3.6399999999999997 -0.54
-0.21000000000000002 3.57 -0.6
-0.47 3.58 -0.4
-0.79 3.35 -0.24
-0.76 3.2 -0.26
-0.45999999999999996 3.4399999999999995 -0.41000000000000003
-0.47 3.58 -0.4
-0.32 3.66 -0.53
-0.56 3.61 -0.28
path  27
-1.3 3.43 -0.9299999999999999
-1.23 3.17 -0.5
-1.26 3.02 -0.54
-1.34 3.07 -1.0
-1.21 3.39 -1.23
-1.32 3.53 -1.21
-1.43 3.4399999999999995 -1.01
-1.48 3.2800000000000002 -0.77
-1.4000000000000001 3.24 -0.98
-1.32 3.53 -1.21
-1.57 3.55 -1.0
-1.59 3.39 -0.79
-1.48 3.2800000000000002 -0.77
-1.5 3.07 -0.38
-1.5 3.02 -0.55
-1.53 3.07 -0.16
-1.5 3.16 -0.12
-1.42 3.4000000000000004 -0.53
-1.41 3.13 -0.0
-1.46 3.11 0.09
-1.19 3.12 0.17
-1.26 3.09 0.04
-1.1700000000000002 3.16 0.09
-1.19 3.11 0.03
-1.1 3.01 -0.04
-1.02 2.88 0.01
-0.76 3.2 -0.26
path  21
-1.3 3.43 -0.9299999999999999
-1.33 3.39 -0.7000000000000001
-1.43 3.63 -1.09
-1.5 3.4799999999999995 -0.78
-1.59 3.39 -0.79
-1.5 3.16 -0.12
-1.5 3.4799999999999995 -0.78
-1.57 3.55 -1.0
-1.48 3.2800000000000002 -0.77
-1.57 3.19 -0.43999999999999995
-1.53 3.07 -0.16
-1.55 3.06 -0.02
-1.7000000000000002 3.01 0.12
-1.61 2.75 -0.07
-1.46 2.86 -0.15
-1.54 2.9499999999999997 -0.1
-1.5 3.02 -0.55
-1.44 3.0 -0.8400000000000001
-1.5 3.07 -0.38
-1.57 3.19 -0.43999999999999995
-1.59 3.39 -0.79
path  21
-0.42000000000000004 2.3000000000000003 -0.33
-0.13 2.45 -0.22999999999999998
-0.31 2.14 -0.43999999999999995
-0.47 2.13 -0.44999999999999996
-0.47 1.9300000000000002 -0.5
-0.47 1.85 -0.6900000000000001
-0.32 1.81 -0.75
-0.26 1.9300000000000002 -0.63
-0.21000000000000002 2.0 -0.49
0.03 1.9100000000000001 -0.64
-0.32 1.81 -0.75
-0.38 1.6 -0.79
-0.55 1.7000000000000002 -0.73
-0.59 1.8599999999999999 -0.5
-0.67 1.73 -0.5
-0.9099999999999999 1.85 -0.44999999999999996
-0.8500000000000001 1.6400000000000001 -0.41000000000000003
-0.97 1.41 -0.3
-1.07 1.04 -0.13
-1.1400000000000001 1.18 0.01
-1.08 1.3 -0.19
path  3
-0.42000000000000004 2.3000000000000003 -0.33
-0.71 2.1 -0.42000000000000004
-0.47 2.13 -0.44999999999999996
path  6
-0.22999999999999998 3.6399999999999997 -0.54
-0.33 3.75 -0.44999999999999996
-0.55 3.63 -0.18
-0.45999999999999996 3.67 -0.21999999999999997
-0.79 3.33 0.06
-0.55 3.63 -0.18
path  2
-0.22999999999999998 3.6399999999999997 -0.54
-0.17 3.4799999999999995 -0.5700000000000001
path  10
-0.96 0.96 0.8
-0.95 0.8699999999999999 0.8799999999999999
-1.07 0.75 0.95
-0.79 0.7000000000000001 0.8500000000000001
-1.24 0.6900000000000001 0.39
-1.31 0.67 -0.15
-0.8500000000000001 0.68 -0.10999999999999999
-0.78 0.67 -0.6
-0.78 0.68 -0.32
-0.75 0.77 -0.14
path  11
-0.96 0.96 0.8
-0.99 1.01 0.71
-0.8599999999999999 1.34 0.8300000000000001
-1.03 1.25 0.65
-1.02 1.1 0.64
-1.06 1.0 0.59
-1.28 0.8500000000000001 0.56
-1.33 0.7000000000000001 0.5800000000000001
-1.34 0.73 0.71
-1.27 0.9099999999999999 0.71
-1.29 0.71 0.8400000000000001
path  5
-0.96 0.96 0.8
-0.8599999999999999 1.02 0.78
-0.73 1.08 0.77
-0.61 1.6 0.8300000000000001
-0.5 1.62 1.08
path  5
-1.33 3.39 -0.7000000000000001
-1.31 3.2600000000000002 -0.4
-1.23 3.17 -0.5
-1.26 3.22 -0.95
-1.25 3.35 -0.95
path  27
-1.33 3.39 -0.7000000000000001
-1.42 3.4000000000000004 -0.53
-1.31 3.2600000000000002 -0.4
-1.27 3.03 -0.1
-1.19 2.9099999999999997 -0.05
-1.26 3.09 0.04
-1.46 3.11 0.09
-1.55 3.06 -0.02
-1.54 2.9499999999999997 -0.1
-1.61 2.75 -0.07
-1.6900000000000002 2.8899999999999997 0.1
-1.8199999999999998 2.72 0.34
-1.77 2.7 0.08
-1.6900000000000002 2.8899999999999997 0.1
-1.83 2.84 0.33
-1.8199999999999998 2.72 0.34
-1.85 2.5700000000000003 0.19
-1.77 2.7 0.08
-1.61 2.75 -0.07
-1.5 2.55 -0.17
-1.47 2.2800000000000002 -0.15
-1.52 1.8900000000000001 -0.27
-1.6900000000000002 1.8199999999999998 -0.09
-1.7599999999999998 1.94 0.1
-1.79 2.02 0.31
-1.79 1.83 0.44999999999999996
-1.52 1.79 0.79
path  3
-1.33 3.39 -0.7000000000000001
-1.5 3.4799999999999995 -0.78
-1.42 3.4000000000000004 -0.53
path  6
-0.65 1.1 -0.21000000000000002
-0.53 1.09 -0.54
-0.32 1.12 -0.6900000000000001
-0.44999999999999996 0.9299999999999999 -0.55
-0.25 0.8699999999999999 -0.54
0.25 0.94 -0.52
path  9
-0.65 1.1 -0.21000000000000002
-0.5700000000000001 0.99 -0.47
-0.6900000000000001 0.8500000000000001 -0.6
-0.8799999999999999 0.7000000000000001 -0.53
-0.97 0.67 -0.26
-1.31 0.67 -0.15
-1.4000000000000001 0.6900000000000001 0.24
-1.44 0.7000000000000001 -0.0
-1.31 0.67 -0.15
path  7
-0.65 1.1 -0.21000000000000002
-0.73 1.46 -0.35000000000000003
-0.8599999999999999 1.42 -0.35000000000000003
-0.8500000000000001 1.6400000000000001 -0.41000000000000003
-1.09 1.6400000000000001 -0.42999999999999994
-1.1300000000000001 1.7799999999999998 -0.43999999999999995
-1.27 1.7100000000000002 -0.39
path  11
-0.65 1.1 -0.21000000000000002
-0.66 1.03 -0.21000000000000002
-0.8300000000000001 0.99 -0.21000000000000002
-0.8899999999999999 0.81 -0.42999999999999994
-0.97 0.67 -0.26
-0.8500000000000001 0.68 -0.10999999999999999
-0.78 0.68 -0.32
-0.61 0.68 -0.43999999999999995
0.09 0.6900000000000001 -0.32
-0.59 0.77 -0.36
-0.78 0.68 -0.32
path  7
-0.65 1.1 -0.21000000000000002
-0.72 1.58 -0.42000000000000004
-0.56 1.29 -0.6
-0.63 1.53 -0.65
-0.67 1.73 -0.5
-0.55 1.7000000000000002 -0.73
-0.32 1.81 -0.75
path  6
-0.65 1.1 -0.21000000000000002
-0.77 1.2 -0.24
-0.97 1.41 -0.3
-0.8599999999999999 1.42 -0.35000000000000003
-0.77 1.2 -0.24
-0.66 1.03 -0.21000000000000002
path  9
0.02 2.3200000000000003 0.81
-0.16 2.42 0.74
-0.14 2.58 0.52
0.04 2.64 0.32
0.21000000000000002 2.62 0.32
0.37 2.55 0.05
0.10999999999999999 2.6100000000000003 0.01
0.42999999999999994 2.44 -0.1
0.66 2.22 -0.13
path  29
0.02 2.3200000000000003 0.81
-0.06 2.17 0.8799999999999999
0.24 2.2 0.8
0.19 2.48 0.68
0.24 2.56 0.54
0.39 2.41 0.66
0.19 2.48 0.68
-0.16 2.42 0.74
-0.36 2.17 0.8400000000000001
-0.06 2.17 0.8799999999999999
0.03 2.04 0.8899999999999999
0.24 2.2 0.8
0.37 2.18 0.8
0.5800000000000001 2.3000000000000003 0.63
0.63 2.3499999999999996 0.47
0.76 2.13 0.52
0.79 2.16 0.26
0.9099999999999999 1.8900000000000001 0.15
0.94 1.47 0.32
0.8799999999999999 1.6800000000000002 0.52
0.8799999999999999 1.9100000000000001 0.42999999999999994
0.73 1.8599999999999999 0.75
0.77 1.54 0.7000000000000001
0.55 1.41 0.8699999999999999
0.39 1.3 0.98
0.53 1.21 0.8799999999999999
0.5700000000000001 0.97 0.73
0.7000000000000001 1.23 0.78
0.67 0.97 0.63
path  12
0.02 2.3200000000000003 0.81
0.24 2.2 0.8
0.39 2.41 0.66
0.5800000000000001 2.3000000000000003 0.63
0.55 2.17 0.75
0.37 2.18 0.8
0.56 2.05 0.8
0.36 2.05 0.9299999999999999
0.47 1.6900000000000002 0.98
0.37 1.8599999999999999 0.96
0.26 1.7999999999999998 1.07
0.16 1.56 1.12
path  3
0.02 2.3200000000000003 0.81
0.19 2.48 0.68
-0.14 2.58 0.52
path  21
-1.7999999999999998 2.6500000000000004 0.8
-1.8399999999999999 2.56 0.64
-1.88 2.4 0.44999999999999996
-1.85 2.3200000000000003 0.18
-1.6400000000000001 2.22 -0.0
-1.7100000000000002 2.19 0.13
-1.85 2.3200000000000003 0.18
-1.8900000000000001 2.55 0.42000000000000004
-1.88 2.4 0.44999999999999996
-1.8199999999999998 2.33 0.55
-1.8399999999999999 2.56 0.64
-1.7799999999999998 2.74 0.54
-1.8199999999999998 2.72 0.34
-1.7999999999999998 2.8299999999999996 0.59
-1.7799999999999998 2.74 0.54
-1.7999999999999998 2.6500000000000004 0.8
-1.75 2.82 0.79
-1.59 2.94 0.8300000000000001
-1.7000000000000002 2.66 0.96
-1.87 2.42 0.8200000000000001
-1.7399999999999998 2.2600000000000002 0.8899999999999999
path  6
-1.7999999999999998 2.6500000000000004 0.8
-1.7799999999999998 3.0 0.52
-1.7999999999999998 2.8299999999999996 0.59
-1.83 2.84 0.33
-1.83 2.9899999999999998 0.29000000000000004
-1.7000000000000002 3.01 0.12
path  9
-1.7999999999999998 2.6500000000000004 0.8
-1.7999999999999998 2.8299999999999996 0.59
-1.83 2.9899999999999998 0.29000000000000004
-1.6900000000000002 3.09 0.36
-1.46 3.11 0.09
-1.5 3.16 -0.12
-1.41 3.13 -0.0
-1.27 3.03 -0.1
-1.26 3.09 0.04
path  5
-1.7999999999999998 2.6500000000000004 0.8
-1.87 2.42 0.8200000000000001
-1.8399999999999999 2.56 0.64
-1.8900000000000001 2.55 0.42000000000000004
-1.8199999999999998 2.72 0.34
path  5
-1.7999999999999998 2.6500000000000004 0.8
-1.7000000000000002 2.66 0.96
-1.6900000000000002 2.5300000000000002 1.0
-1.7399999999999998 2.3899999999999997 0.96
-1.87 2.42 0.8200000000000001
path  6
-1.56 1.6800000000000002 0.74
-1.6700000000000002 1.6300000000000001 0.5800000000000001
-1.54 1.44 0.55
-1.47 1.3 0.35000000000000003
-1.61 1.43 0.31
-1.7199999999999998 1.6 0.31
path  4
-1.7799999999999998 3.0 0.52
-1.75 2.82 0.79
-1.7000000000000002 3.03 0.6
-1.7799999999999998 3.0 0.52
path  10
-1.29 1.9900000000000002 0.8500000000000001
-1.5 2.1 0.73
-1.54 2.16 0.72
-1.33 2.2 0.76
-1.3900000000000001 2.25 0.97
-1.51 2.31 1.03
-1.6 2.5 1.04
-1.36 2.4699999999999998 1.06
-1.54 2.62 1.07
-1.6900000000000002 2.5300000000000002 1.0
path  5
-1.29 1.9900000000000002 0.8500000000000001
-1.45 1.94 0.81
-1.5 2.1 0.73
-1.33 2.2 0.76
-1.11 2.02 0.8500000000000001
path  2
-1.29 1.9900000000000002 0.8500000000000001
-1.31 1.7199999999999998 0.8999999999999999
path  4
-1.1 2.2800000000000002 0.71
-1.33 2.2 0.76
-1.23 2.29 0.75
-1.23 2.4699999999999998 0.8699999999999999
path  3
-1.1 2.2800000000000002 0.71
-1.23 2.29 0.75
-1.3900000000000001 2.25 0.97
path  7
0.45999999999999996 1.3900000000000001 -0.54
0.64 1.53 -0.39
0.8 1.3800000000000001 -0.21000000000000002
0.8300000000000001 1.57 -0.14
0.8999999999999999 1.54 -0.0
0.8 1.3800000000000001 -0.21000000000000002
0.76 1.22 -0.2
path  10
0.45999999999999996 1.3900000000000001 -0.54
0.51 1.7399999999999998 -0.47
0.21999999999999997 1.81 -0.62
-0.04 1.7999999999999998 -0.71
0.03 1.9100000000000001 -0.64
0.21999999999999997 1.81 -0.62
0.15 1.59 -0.67
-0.08 1.52 -0.74
-0.42999999999999994 1.43 -0.78
-0.32 1.12 -0.6900000000000001
path  5
0.45999999999999996 1.3900000000000001 -0.54
0.21999999999999997 1.3900000000000001 -0.63
-0.28 1.26 -0.73
-0.42999999999999994 1.43 -0.78
-0.56 1.29 -0.6
path  7
-1.6900000000000002 2.12 0.5
-1.79 1.83 0.44999999999999996
-1.7799999999999998 1.7599999999999998 0.14
-1.6600000000000001 1.6600000000000001 -0.09
-1.59 1.5 -0.08
-1.31 1.26 -0.06
-1.32 1.51 -0.33
path  3
-1.52 1.36 0.1
-1.31 1.26 -0.06
-1.1400000000000001 1.18 0.01
path  6
-1.52 1.36 0.1
-1.6800000000000002 1.55 0.1
-1.61 1.43 0.31
-1.54 1.44 0.55
-1.32 1.28 0.55
-1.47 1.3 0.35000000000000003
path  2
-1.52 1.36 0.1
-1.59 1.5 -0.08
path  2
-1.52 1.36 0.1
-1.61 1.43 0.31
path  3
-0.71 2.3000000000000003 -0.31
-0.71 2.1 -0.42000000000000004
-0.75 2.17 -0.4
path  12
0.42999999999999994 0.7000000000000001 0.47
0.44999999999999996 0.71 0.36
0.04 0.68 0.3
0.19 0.7000000000000001 0.53
0.17 0.78 0.64
-0.28 0.79 0.79
-0.06 0.77 0.39
0.17 0.78 0.64
0.19 0.7000000000000001 0.73
-0.28 0.79 0.79
-0.61 0.77 0.71
-0.59 0.7000000000000001 0.8400000000000001
path  4
0.42999999999999994 0.7000000000000001 0.47
0.19 0.7000000000000001 0.53
-0.06 0.77 0.39
0.04 0.68 0.09
path  2
0.42999999999999994 0.7000000000000001 0.47
0.53 0.8 0.62
path  2
0.42999999999999994 0.7000000000000001 0.47
0.67 0.7000000000000001 0.19
path  2
0.42999999999999994 0.7000000000000001 0.47
0.63 0.79 0.53
path  4
0.42999999999999994 0.7000000000000001 0.47
0.19 0.7000000000000001 0.73
-0.36 0.6900000000000001 0.8999999999999999
-0.22999999999999998 0.71 0.99
path  5
-0.45999999999999996 3.67 -0.21999999999999997
-0.33 3.75 -0.44999999999999996
-0.21000000000000002 3.57 -0.6
-0.45999999999999996 3.4399999999999995 -0.41000000000000003
-0.37 3.3200000000000003 -0.37
path  11
-0.45999999999999996 3.67 -0.21999999999999997
-0.32 3.66 -0.39
-0.73 3.27 -0.03
-0.79 3.33 0.06
-1.09 3.11 0.24
-1.19 3.12 0.17
-1.31 3.13 0.51
-1.09 3.11 0.24
-1.11 3.07 0.5800000000000001
-1.31 3.13 0.51
-1.46 3.11 0.09
path  3
0.22999999999999998 0.73 -0.44999999999999996
-0.14 0.68 -0.45999999999999996
-0.61 0.68 -0.43999999999999995
path  10
0.22999999999999998 0.73 -0.44999999999999996
-0.25 0.8699999999999999 -0.54
-0.6900000000000001 0.8500000000000001 -0.6
-0.68 0.7000000000000001 -0.62
-0.14 0.68 -0.45999999999999996
0.33 0.7000000000000001 -0.35000000000000003
0.09 0.6900000000000001 -0.32
0.24 0.6900000000000001 -0.21999999999999997
0.08 0.77 -0.26
-0.59 0.77 -0.36
path  7
0.03 1.9100000000000001 -0.64
-0.26 1.9300000000000002 -0.63
-0.47 1.85 -0.6900000000000001
-0.55 1.7000000000000002 -0.73
-0.63 1.53 -0.65
-0.72 1.58 -0.42000000000000004
-0.73 1.46 -0.35000000000000003
path  5
0.10999999999999999 0.79 -0.15
-0.51 0.76 0.26
-0.06 0.77 0.12
-0.06 0.77 0.39
0.04 0.68 0.3
path  4
0.10999999999999999 0.79 -0.15
0.08 0.77 -0.26
0.09 0.6900000000000001 -0.32
-0.14 0.68 -0.45999999999999996
path  5
-1.26 2.86 -0.12
-1.19 2.9099999999999997 -0.05
-1.19 3.11 0.03
-0.79 3.35 -0.24
-0.45999999999999996 3.4399999999999995 -0.41000000000000003
path  12
-1.26 2.86 -0.12
-1.26 3.02 -0.54
-1.34 2.9299999999999997 -0.45999999999999996
-1.34 3.07 -1.0
-1.34 3.22 -1.1400000000000001
-1.4000000000000001 3.24 -0.98
-1.44 3.0 -0.8400000000000001
-1.34 3.07 -1.0
-1.26 3.22 -0.95
-1.21 3.39 -1.23
-1.34 3.22 -1.1400000000000001
-1.32 3.53 -1.21
path  12
-1.26 2.86 -0.12
-1.35 2.84 -0.21000000000000002
-1.34 2.9299999999999997 -0.45999999999999996
-1.46 2.9699999999999998 -0.59
-1.5 3.02 -0.55
-1.46 2.86 -0.15
-1.5 2.55 -0.17
-1.73 2.49 -0.06
-1.85 2.5700000000000003 0.19
-1.85 2.3200000000000003 0.18
-1.83 2.27 0.35000000000000003
-1.88 2.4 0.44999999999999996
path  3
-1.26 2.86 -0.12
-1.27 3.03 -0.1
-1.23 3.17 -0.5
path  3
-1.26 2.86 -0.12
-1.1600000000000001 2.6900000000000004 -0.12
-1.01 2.5700000000000003 -0.08
path  4
-0.51 1.8900000000000001 0.8999999999999999
-0.72 1.8199999999999998 0.8799999999999999
-0.65 1.6800000000000002 0.8400000000000001
-0.76 1.6500000000000001 0.8699999999999999
path  7
-0.51 1.8900000000000001 0.8999999999999999
-0.25 2.0300000000000002 0.8799999999999999
-0.02 1.94 1.07
0.03 2.04 0.8899999999999999
-0.25 2.0300000000000002 0.8799999999999999
-0.36 2.17 0.8400000000000001
-0.55 2.18 0.78
path  3
0.7000000000000001 1.23 0.78
0.53 1.21 0.8799999999999999
0.41000000000000003 1.12 0.96
path  5
0.7000000000000001 1.23 0.78
0.77 1.54 0.7000000000000001
0.8999999999999999 1.4000000000000001 0.47
0.8 1.19 0.62
0.7000000000000001 1.23 0.78
path  9
0.53 1.21 0.8799999999999999
0.77 1.54 0.7000000000000001
0.8799999999999999 1.6800000000000002 0.52
0.73 1.8599999999999999 0.75
0.56 2.05 0.8
0.56 1.85 0.8799999999999999
0.52 1.56 0.94
0.55 1.41 0.8699999999999999
0.53 1.21 0.8799999999999999
path  2
0.8999999999999999 1.4000000000000001 0.47
0.8799999999999999 1.6800000000000002 0.52
path  4
-1.21 1.46 0.81
-1.03 1.25 0.65
-1.32 1.28 0.55
-1.21 1.46 0.81
path  3
-0.74 2.55 0.05
-0.81 2.49 -0.2
-0.8599999999999999 2.29 -0.32
path  4
-0.74 2.55 0.05
-0.54 2.51 0.33
-0.73 2.3899999999999997 0.6
-0.55 2.3899999999999997 0.59
path  2
-0.74 2.55 0.05
-0.6 2.44 -0.12
path  6
-0.74 2.55 0.05
-0.8799999999999999 2.59 0.2
-0.97 2.7300000000000004 0.31
-0.8599999999999999 2.56 0.34
-0.75 2.5 0.49
-0.73 2.3899999999999997 0.6
path  11
-0.74 2.55 0.05
-0.9299999999999999 2.59 0.06
-1.06 2.8000000000000003 -0.01
-1.1600000000000001 2.6900000000000004 -0.12
-1.19 2.4299999999999997 -0.18
-1.36 2.79 -0.16
-1.35 2.84 -0.21000000000000002
-1.46 2.86 -0.15
-1.46 2.9699999999999998 -0.59
-1.44 3.0 -0.8400000000000001
-1.34 2.9299999999999997 -0.45999999999999996
path  2
-0.9299999999999999 2.59 0.06
-0.97 2.7300000000000004 0.31
path  2
-0.9299999999999999 2.59 0.06
-0.8799999999999999 2.59 0.2
path  2
-0.9299999999999999 2.9099999999999997 0.12
-1.06 2.8000000000000003 -0.01
path  5
-0.9299999999999999 2.9099999999999997 0.12
-0.64 3.08 -0.03
-0.5 3.15 -0.21000000000000002
-0.33 3.2 -0.19
-0.22999999999999998 3.3000000000000003 -0.28
path  2
-0.9299999999999999 2.9099999999999997 0.12
-0.99 2.8699999999999997 0.19
path  3
-0.9299999999999999 2.9099999999999997 0.12
-1.02 2.88 0.01
-0.5 3.15 -0.21000000000000002
path  3
-1.7399999999999998 2.3899999999999997 0.96
-1.7000000000000002 2.66 0.96
-1.58 2.79 0.95
path  11
-0.42999999999999994 1.02 0.8999999999999999
-0.54 1.29 0.76
-0.73 1.08 0.77
-0.66 1.01 0.77
-0.8599999999999999 1.02 0.78
-0.99 1.01 0.71
-1.03 1.25 0.65
-1.05 1.1400000000000001 0.41000000000000003
-1.0 0.97 0.34
-1.0 1.1 0.31
-1.1400000000000001 1.1500000000000001 0.14
path  3
-0.05 2.2600000000000002 -0.39
0.31 2.12 -0.38
0.5 2.2800000000000002 -0.21999999999999997
path  9
-1.34 0.79 -0.12
-1.37 0.8699999999999999 0.03
-1.44 0.7000000000000001 -0.0
-1.46 0.73 0.15
-1.4000000000000001 0.6900000000000001 0.24
-1.24 0.6900000000000001 0.39
-1.1 0.67 0.3
-0.98 0.67 0.09
-0.8999999999999999 0.71 0.18
path  2
-1.34 0.79 -0.12
-1.1400000000000001 0.9199999999999999 -0.1
path  2
-1.34 0.79 -0.12
-1.44 0.7000000000000001 -0.0
path  9
0.15 1.59 -0.67
0.29000000000000004 1.54 -0.6
0.51 1.7399999999999998 -0.47
0.64 1.53 -0.39
0.81 1.7199999999999998 -0.25
0.8999999999999999 1.7599999999999998 0.0
0.8300000000000001 2.07 0.06
0.79 1.8900000000000001 -0.18
0.74 2.04 -0.2
path  2
0.15 1.59 -0.67
-0.04 1.7999999999999998 -0.71
path  11
0.42999999999999994 1.09 -0.54
0.55 0.99 -0.39
0.65 1.0 -0.15
0.78 0.97 -0.13
0.75 0.81 -0.03
0.97 0.99 -0.07
1.1700000000000002 1.2 0.07
1.02 1.21 -0.09
0.78 0.97 -0.13
0.48 0.8 -0.10999999999999999
0.41000000000000003 0.6900000000000001 0.01
path  4
-1.83 2.9899999999999998 0.29000000000000004
-1.55 3.06 -0.02
-1.6900000000000002 3.09 0.36
-1.31 3.13 0.51
path  3
-1.85 2.5700000000000003 0.19
-1.8900000000000001 2.55 0.42000000000000004
-1.7799999999999998 2.74 0.54
path  3
-1.6900000000000002 1.8199999999999998 -0.09
-1.6600000000000001 1.6600000000000001 -0.09
-1.48 1.46 -0.16
path  2
0.81 1.7199999999999998 -0.25
0.8300000000000001 1.57 -0.14
path  5
0.81 1.7199999999999998 -0.25
0.79 1.8900000000000001 -0.18
0.8999999999999999 1.7599999999999998 0.0
0.9099999999999999 1.8900000000000001 0.15
0.8300000000000001 2.07 0.06
path  3
0.81 1.7199999999999998 -0.25
0.73 1.75 -0.34
0.51 1.7399999999999998 -0.47
path  2
-0.25 1.36 1.08
-0.34 1.25 1.05
path  7
-0.25 1.36 1.08
-0.18 1.21 1.11
-0.03 1.05 1.09
0.14 1.01 1.04
0.18 1.18 1.05
0.02 1.26 1.1400000000000001
-0.04 1.37 1.1300000000000001
path  3
-0.25 1.36 1.08
-0.07 1.49 1.18
0.05 1.56 1.1300000000000001
path  2
-0.36 0.6900000000000001 0.8999999999999999
-0.28 0.79 0.79
path  2
0.94 1.44 0.1
0.8999999999999999 1.54 -0.0
path  2
-1.4000000000000001 0.6900000000000001 0.24
-1.35 0.8799999999999999 0.16
path  2
-1.2 0.6900000000000001 0.8999999999999999
-1.07 0.75 0.95
path  5
0.73 1.75 -0.34
0.79 1.8900000000000001 -0.18
0.5 2.02 -0.38
0.31 2.12 -0.38
0.12 1.9900000000000002 -0.44999999999999996
path  2
-1.26 3.22 -0.95
-1.26 3.02 -0.54
path  4
-0.67 1.73 -0.5
-0.72 1.58 -0.42000000000000004
-0.9099999999999999 1.85 -0.44999999999999996
-1.09 1.6400000000000001 -0.42999999999999994
path  3
-1.47 2.2800000000000002 -0.15
-1.73 2.49 -0.06
-1.85 2.3200000000000003 0.18
path  4
-1.47 2.2800000000000002 -0.15
-1.31 2.0300000000000002 -0.33
-1.52 1.8900000000000001 -0.27
-1.6600000000000001 1.6600000000000001 -0.09
path  4
-1.47 2.2800000000000002 -0.15
-1.6400000000000001 2.22 -0.0
-1.6500000000000001 2.06 -0.09
-1.7599999999999998 1.94 0.1
path  9
0.39 2.41 0.66
0.37 2.18 0.8
0.36 2.05 0.9299999999999999
0.37 1.8599999999999999 0.96
0.15 1.9700000000000002 0.98
0.24 2.2 0.8
0.36 2.05 0.9299999999999999
0.56 1.85 0.8799999999999999
0.47 1.6900000000000002 0.98
path  3
0.39 2.41 0.66
0.43999999999999995 2.52 0.41000000000000003
0.37 2.55 0.05
path  4
0.39 2.41 0.66
0.63 2.3499999999999996 0.47
0.43999999999999995 2.52 0.41000000000000003
0.21000000000000002 2.62 0.32
path  3
-0.38 1.6 -0.79
-0.42999999999999994 1.43 -0.78
-0.63 1.53 -0.65
path  2
-1.7000000000000002 2.66 0.96
-1.54 2.62 1.07
path  2
-1.7000000000000002 2.66 0.96
-1.75 2.82 0.79
path  6
-0.51 0.76 0.26
-0.06 0.77 0.39
-0.61 0.77 0.71
-0.73 0.6900000000000001 0.63
-0.72 0.71 0.28
-0.67 0.67 0.18
path  3
-0.51 0.76 0.26
-0.61 0.68 0.34
-0.73 0.6900000000000001 0.63
path  3
-0.64 3.08 -0.03
-0.33 3.2 -0.19
-0.53 3.19 -0.0
path  2
-0.64 3.08 -0.03
-1.02 2.88 0.01
path  2
0.8799999999999999 1.9100000000000001 0.42999999999999994
0.9099999999999999 1.8900000000000001 0.15
path  3
0.8799999999999999 1.9100000000000001 0.42999999999999994
0.76 2.13 0.52
0.5800000000000001 2.3000000000000003 0.63
path  2
-0.25 2.59 0.28
-0.18 2.58 0.02
path  3
-0.25 2.59 0.28
0.10999999999999999 2.6100000000000003 0.01
0.04 2.64 0.32
path  2
-1.24 0.6900000000000001 0.39
-1.33 0.7000000000000001 0.5800000000000001
path  2
-0.71 2.1 -0.42000000000000004
-0.47 1.9300000000000002 -0.5
path  2
-0.71 2.1 -0.42000000000000004
-0.9099999999999999 1.85 -0.44999999999999996
path  2
-1.79 1.83 0.44999999999999996
-1.6500000000000001 1.9500000000000002 0.64
path  2
-1.79 1.83 0.44999999999999996
